Limitation and extrapolation correction of the GGA + U formalism: a case study of Nb-doped anatase TiO2,Limitation and extrapolation correction of the GGA+ U formalism: a case study of Nb-doped anatase TiO 2,,10,82.35%,82.35%
Theoretical prediction of p-type transparent conductivity in Zn-doped TiO2.,Theoretical prediction of p-type transparent conductivity in Zn-doped TiO 2,G Shao,6,88.89%,80.00%
"Ge-doped hematite nanosheets with tunable doping level, structure and improved photoelectrochemical performance","Ge-doped hematite nanosheets with tunable doping level, structure and improved photoelectrochemical performance",G Shao,26,100.00%,100.00%
Low-temperature and highly selective NO-sensing performance of WO3 nanoplates decorated with silver nanoparticles,Low-temperature and highly selective NO-sensing performance of WO 3 nanoplates decorated with silver nanoparticles,,45,92.31%,85.71%
Spontaneous growth and chemical reduction ability of ge nanoparticles.,Spontaneous growth and chemical reduction ability of Ge nanoparticles,G Shao,30,77.78%,77.78%
Numerical study of metal oxide hetero-junction solar cells with defects and interface states,Numerical study of metal oxide hetero-junction solar cells with defects and interface states,G Shao JK Luo,3,100.00%,100.00%
Vertically aligned smooth ZnO nanorod films for planar device applications,Vertically aligned smooth ZnO nanorod films for planar device applications,,9,100.00%,100.00%
Vertically-aligned ZnO nanorods form smooth and continuous thin film for planar device applications,Growth of vertically aligned ZnO nanorod arrays as antireflection layer on silicon solar cells,,99,7.69%,7.14%
On Optical Reflection at Heterojunction Interface of Thin Film Solar Cells,On optical reflection at heterojunction interface of thin film solar cells,JK Luo G Shao,8,27.27%,27.27%
Electronic properties of rutile TiO2 doped with 4d transition metals: First-principles study,Electronic properties of rutile TiO 2 doped with 4d transition metals: First-principles study,G Shao,31,91.67%,84.62%
The formation of onion-like carbon-encapsulated cobalt carbide core/shell nanoparticles by the laser ablation of metallic cobalt in acetone,The formation of onion-like carbon-encapsulated cobalt carbide core/shell nanoparticles by the laser ablation of metallic cobalt in acetone,H Zhang G Shao,46,100.00%,100.00%
Self-aligned TiO2 thin films with remarkable hydrogen sensing functionality,Self-aligned TiO 2 thin films with remarkable hydrogen sensing functionality,,18,88.89%,80.00%
Investigation of the hydrogen bonding in ice Ih by first-principles density function methods,Investigation of the hydrogen bonding in ice Ih by first-principles density function methods,G Shao,20,100.00%,100.00%
Room temperature fabrication of p-channel Cu2O thin-film transistors on flexible polyethylene terephthalate substrates,Room temperature fabrication of p-channel Cu2O thin-film transistors on flexible polyethylene terephthalate substrates,L Zhang A Kumar,60,100.00%,100.00%
Origin of n-type conductivity of Sn-doped Mg2Si from first principles,Origin of n-type conductivity of Sn-doped Mg2Si from first principles,G Shao,12,100.00%,100.00%
Remarkable optical red shift and extremely high optical absorption coefficient of V-Ga co-doped TiO2,Remarkable optical red shift and extremely high optical absorption coefficient of V-Ga co-doped TiO2,G Shao,15,100.00%,100.00%
Numerical study of metal oxide Schottky type solar cells,Numerical study of metal oxide Schottky type solar cells,G Shao JK Luo,15,100.00%,100.00%
Enhanced thermoelectric performance via randomly arranged nanopores: Excellent transport properties of YbZn2Sb2 nanoporous materials,Enhanced thermoelectric performance via randomly arranged nanopores: excellent transport properties of YbZn 2 Sb 2 nanoporous materials,P Wei GS Shao,13,85.71%,70.59%
Mn-doped TiO2 thin films with improved optical and electrical properties,Mn-doped TiO2 thin films with significantly improved optical and electrical properties,JK Luo G Shao,21,100.00%,90.91%
Origin of significant visible-light absorption properties of Mn-doped TiO2 thin films,Origin of significant visible-light absorption properties of Mn-doped TiO 2 thin films,AS Walton M Ward R Brydson,36,90.91%,83.33%
Crystallographic characteristics and fine structures of semiconducting transition metal silicides,Crystallographic characteristics and fine structures of semiconducting transition metal silicides,G Shao Y Gao,0,100.00%,100.00%
Computational design of high efficiency FeSi2 thin-film solar cells,Computational design of high efficiency FeSi 2 thin-film solar cells,G Shao,19,88.89%,80.00%
Numerical study of metal oxide heterojunction solar cells,Numerical study of metal oxide heterojunction solar cells,G Shao JK Luo,17,100.00%,100.00%
Electronic Properties of Rutile TiO2 with Nonmetal Dopants from First Principles,Electronic properties of rutile TiO2 with nonmetal dopants from first principles,G Shao,64,45.45%,45.45%
Mn-doped TiO2 nanopowders with remarkable visible light photocatalytic activity,Mn-doped TiO 2 nanopowders with remarkable visible light photocatalytic activity,G Shao,107,88.89%,80.00%
Phase selection and visible light photo-catalytic activity of Fe-doped TiO 2 prepared by the hydrothermal method,Phase selection and visible light photo-catalytic activity of Fe-doped TiO 2 prepared by the hydrothermal method,G Shao,27,100.00%,100.00%
Molecular design of TiO2 for gigantic red shift via sublattice substitution.,Molecular design of TiO2 for gigantic red shift via sublattice substitution,G Shao,15,90.91%,90.91%
Structural engineering of thin films of vertically aligned TiO 2 nanorods,Structural engineering of thin films of vertically aligned TiO 2 nanorods,,29,100.00%,100.00%
Thermal and structural study of nanocrystalline Fe(Co)NiZrB alloys prepared by mechanical alloying,Thermal and structural study of nanocrystalline Fe (Co) NiZrB alloys prepared by mechanical alloying,G Shao,1,91.67%,78.57%
Microstructual and optical properties of novel Fe1-xOsxSi2 semiconducting alloys,Microstructual and optical properties of novel Fe1-xOsxSi2 semiconducting alloys,HW Liu,0,100.00%,100.00%
Red Shift in Manganese and Iron-Doped TiO 2 : A DFT+ U Analysis,Red shift in manganese-and iron-doped TiO2: a DFT+ U analysis,G Shao,94,30.77%,40.00%
TEM study of self-assembled FeSi2 nanostructures by ion beam implantation,TEM study of self-assembled FeSi 2 nanostructures by ion beam implantation,G Shao,7,90.00%,81.82%
V and Ga Co-doping effect on optical absorption properties of TiO2 thin films,V and Ga co-doping effect on optical absorption properties of TiO2 thin films,,7,92.31%,92.31%
Electronic Structures of Manganese-Doped Rutile TiO2 from First Principles,Electronic structures of manganese-doped rutile TiO2 from first principles,G Shao,91,44.44%,44.44%
"Structural, electronic, and optical properties of Mn4Si7","[CITATION][C] Structural, electronic and optical properties of Mn4Si7",,1,85.71%,75.00%
Annealing and deposition temperature dependence of the bandgap of amorphous FeSi2 fabricated by co-sputter deposition,Annealing and deposition temperature dependence of the bandgap of amorphous FeSi2 fabricated by co-sputter deposition,,7,100.00%,100.00%
Formation of dislocation loops in silicon by ion irradiation for silicon light emitting diodes,Formation of dislocation loops in silicon by ion irradiation for silicon light emitting diodes,G Shao,4,100.00%,100.00%
Rheo-processing of an alloy specifically designed for semi-solid metal processing on the Al-Mg-Si system,Rheo-processing of an alloy specifically designed for semi-solid metal processing based on the Al–Mg–Si system,G Shao,36,92.86%,86.67%
Melting of metallic and intermetallic solids: An energetic view from DFT calculated potential wells,Melting of metallic and intermetallic solids: An energetic view from DFT calculated potential wells,G Shao,1,100.00%,100.00%
Crystallization of the amorphous Fe80Zr12B8 alloy under controlled heating,Crystallization of the amorphous Fe 80 Zr 12 B 8 alloy under controlled heating,G Shao,23,88.89%,57.14%
Origin of Ferromagnetism in Co-Ion-Implanted Anatase TiO2 Thin Films,Origin of ferromagnetism in co-ion-implanted anatase TiO2 thin films,,6,44.44%,44.44%
Dislocation engineered silicon light emitting devices,Dislocation engineered silicon light emitting devices,G Shao,6,100.00%,100.00%
A thermo-gravimetric and microstructural study of the oxidation of Nb ss/Nb 5Si 3-based in situ composites with Sn addition,A thermo-gravimetric and microstructural study of the oxidation of Nb ss/Nb 5 Si 3-based in situ composites with Sn addition,G Shao,46,94.74%,90.00%
A study of the effects of Hf and Sn additions on the microstructure of Nbss/Nb5Si3 based in situ composites,A study of the effects of Hf and Sn additions on the microstructure of Nb ss/Nb 5 Si 3 based in situ composites,G Shao,95,94.74%,78.26%
Microstructural and Optical Properties of Semiconducting MnSi1.7 Synthesized by Ion Implantation,Microstructural and optical properties of semiconducting MnSi1. 7 synthesized by ion implantation,GS Shao,9,36.36%,33.33%
Effects of intensive forced melt convection on the mechanical properties of Fe containing Al–Si based alloys,Effects of intensive forced melt convection on the mechanical properties of Fe containing Al–Si based alloys,G Shao,45,100.00%,100.00%
On the solidification microstructure of Mg–30Zn–2.5Y metal–intermetallic alloy,On the solidification microstructure of Mg–30Zn–2.5 Y metal–intermetallic alloy,G Shao Y Wang,24,87.50%,77.78%
The effects of Ti and Mo additions on the microstructure of Nb-silicide based in situ composites,The effects of Ti and Mo additions on the microstructure of Nb-silicide based in situ composites,G Shao,85,100.00%,100.00%
Thermodynamic modelling of the Y–Zn and Mg–Zn–Y systems,Thermodynamic modelling of the Y–Zn and Mg–Zn–Y systems,G Shao,75,100.00%,100.00%
"Oxidation of Nb–Si–Cr–Al in situ composites with Mo, Ti and Hf additions","Oxidation of Nb–Si–Cr–Al in situ composites with Mo, Ti and Hf additions",G Shao,102,100.00%,100.00%
